#format table ## [Custom WaveView] saved 20:35:05 Tue Aug 04 2026
FREQ ,vdb(out_p,out_n) 
 1.00000E+006 , 0.00000E+000 
 1.12200E+006 , 0.00000E+000 
 1.25890E+006 , 0.00000E+000 
 1.41250E+006 , 0.00000E+000 
 1.58490E+006 , 0.00000E+000 
 1.77830E+006 , 0.00000E+000 
 1.99530E+006 , 0.00000E+000 
 2.23870E+006 , 0.00000E+000 
 2.51190E+006 , 0.00000E+000 
 2.81840E+006 , 0.00000E+000 
 3.16230E+006 , 0.00000E+000 
 3.54810E+006 , 0.00000E+000 
 3.98110E+006 , 0.00000E+000 
 4.46680E+006 , 0.00000E+000 
 5.01190E+006 , 0.00000E+000 
 5.62340E+006 , 0.00000E+000 
 6.30960E+006 , 0.00000E+000 
 7.07950E+006 , 0.00000E+000 
 7.94330E+006 , 0.00000E+000 
 8.91250E+006 , 0.00000E+000 
 1.00000E+007 , 0.00000E+000 
 1.12200E+007 , 0.00000E+000 
 1.25890E+007 , 0.00000E+000 
 1.41250E+007 , 0.00000E+000 
 1.58490E+007 , 0.00000E+000 
 1.77830E+007 , 0.00000E+000 
 1.99530E+007 , 0.00000E+000 
 2.23870E+007 , 0.00000E+000 
 2.51190E+007 , 0.00000E+000 
 2.81840E+007 , 0.00000E+000 
 3.16230E+007 , 0.00000E+000 
 3.54810E+007 , 0.00000E+000 
 3.98110E+007 , 0.00000E+000 
 4.46680E+007 , 0.00000E+000 
 5.01190E+007 , 0.00000E+000 
 5.62340E+007 , 0.00000E+000 
 6.30960E+007 , 0.00000E+000 
 7.07950E+007 , 0.00000E+000 
 7.94330E+007 , 0.00000E+000 
 8.91250E+007 , 0.00000E+000 
 1.00000E+008 , 0.00000E+000 
 1.12200E+008 , 0.00000E+000 
 1.25890E+008 , 0.00000E+000 
 1.41250E+008 , 0.00000E+000 
 1.58490E+008 , 0.00000E+000 
 1.77830E+008 , 0.00000E+000 
 1.99530E+008 , 0.00000E+000 
 2.23870E+008 , 0.00000E+000 
 2.51190E+008 , 0.00000E+000 
 2.81840E+008 , 0.00000E+000 
 3.16230E+008 , 0.00000E+000 
 3.54810E+008 , 0.00000E+000 
 3.98110E+008 , 0.00000E+000 
 4.46680E+008 , 0.00000E+000 
 5.01190E+008 , 0.00000E+000 
 5.62340E+008 , 0.00000E+000 
 6.30960E+008 , 0.00000E+000 
 7.07950E+008 , 0.00000E+000 
 7.94330E+008 , 0.00000E+000 
 8.91250E+008 , 0.00000E+000 
 1.00000E+009 , 0.00000E+000 
 1.12200E+009 , 0.00000E+000 
 1.25890E+009 , 0.00000E+000 
 1.41250E+009 , 0.00000E+000 
 1.58490E+009 , 0.00000E+000 
 1.77830E+009 , 0.00000E+000 
 1.99530E+009 , 0.00000E+000 
 2.23870E+009 , 0.00000E+000 
 2.51190E+009 , 0.00000E+000 
 2.81840E+009 , 0.00000E+000 
 3.16230E+009 , 0.00000E+000 
 3.54810E+009 , 0.00000E+000 
 3.98110E+009 , 0.00000E+000 
 4.46680E+009 , 0.00000E+000 
 5.01190E+009 , 0.00000E+000 
 5.62340E+009 , 0.00000E+000 
 6.30960E+009 , 0.00000E+000 
 7.07950E+009 , 0.00000E+000 
 7.94330E+009 , 0.00000E+000 
 8.91250E+009 , 0.00000E+000 
 1.00000E+010 , 0.00000E+000 
 1.12200E+010 , 0.00000E+000 
 1.25890E+010 , 0.00000E+000 
 1.41250E+010 , 0.00000E+000 
 1.58490E+010 , 0.00000E+000 
 1.77830E+010 , 0.00000E+000 
 1.99530E+010 , 0.00000E+000 
 2.23870E+010 , 0.00000E+000 
 2.51190E+010 , 0.00000E+000 
 2.81840E+010 , 0.00000E+000 
 3.16230E+010 , 0.00000E+000 
