#format table ## [Custom WaveView] saved 20:33:21 Tue Aug 04 2026
TIME ,v(out_p,out_n) 
 0.00000E+000 ,-6.62800E-002 
 1.00000E-012 ,-6.73000E-002 
 2.00000E-012 ,-6.75080E-002 
 5.20000E-012 ,-6.52800E-002 
 1.54400E-011 ,-4.40600E-002 
 3.08730E-011 ,-5.56340E-003 
 4.55860E-011 , 5.24170E-002 
 5.00000E-011 , 7.45660E-002 
 5.70630E-011 , 8.89060E-002 
 5.88630E-011 , 9.16760E-002 
 6.46230E-011 , 9.30500E-002 
 8.26330E-011 , 8.01500E-002 
 9.78670E-011 , 7.16740E-002 
 1.24420E-010 , 6.76330E-002 
 1.55370E-010 , 6.64620E-002 
 2.01400E-010 , 6.63000E-002 
 2.63240E-010 , 6.62690E-002 
 3.71530E-010 , 6.62900E-002 
 4.00000E-010 , 6.62760E-002 
 4.07120E-010 , 5.83610E-002 
 4.10280E-010 , 5.35790E-002 
 4.20390E-010 , 3.40050E-002 
 4.41930E-010 ,-3.69060E-002 
 4.50000E-010 ,-7.32730E-002 
 4.53230E-010 ,-8.44000E-002 
 4.55240E-010 ,-8.96450E-002 
 4.61620E-010 ,-9.41940E-002 
 4.82040E-010 ,-7.96680E-002 
 4.96080E-010 ,-7.15240E-002 
 5.21570E-010 ,-6.75900E-002 
 5.52520E-010 ,-6.64970E-002 
 5.96570E-010 ,-6.62820E-002 
 6.60220E-010 ,-6.62820E-002 
 7.65130E-010 ,-6.62790E-002 
 8.00000E-010 ,-6.62810E-002 
 8.07500E-010 ,-5.76110E-002 
 8.10880E-010 ,-5.23680E-002 
 8.21710E-010 ,-3.15580E-002 
 8.44710E-010 , 4.81690E-002 
 8.50000E-010 , 7.32130E-002 
 8.52120E-010 , 8.20940E-002 
 8.53750E-010 , 8.76990E-002 
 8.58620E-010 , 9.46200E-002 
 8.74220E-010 , 8.60440E-002 
 8.87100E-010 , 7.52870E-002 
 9.08240E-010 , 6.92270E-002 
 9.37210E-010 , 6.68210E-002 
 9.75690E-010 , 6.63210E-002 
 1.02840E-009 , 6.62830E-002 
 1.10750E-009 , 6.62780E-002 
 1.20000E-009 , 6.62820E-002 
 1.20630E-009 , 6.00740E-002 
 1.21180E-009 , 5.11870E-002 
 1.22940E-009 , 1.10580E-002 
 1.25000E-009 ,-7.02510E-002 
 1.25740E-009 ,-8.76420E-002 
 1.26020E-009 ,-9.20230E-002 
 1.26900E-009 ,-9.13210E-002 
 1.29000E-009 ,-7.54220E-002 
 1.30610E-009 ,-6.98090E-002 
 1.33610E-009 ,-6.68920E-002 
 1.36980E-009 ,-6.63670E-002 
 1.42400E-009 ,-6.62750E-002 
 1.49620E-009 ,-6.62810E-002 
 1.60000E-009 ,-6.62800E-002 
 1.60630E-009 ,-6.00730E-002 
 1.61210E-009 ,-5.06140E-002 
 1.63070E-009 ,-6.64030E-003 
 1.65000E-009 , 7.02180E-002 
 1.65780E-009 , 8.75370E-002 
 1.66040E-009 , 9.15670E-002 
 1.66900E-009 , 9.09990E-002 
 1.68970E-009 , 7.56060E-002 
 1.70590E-009 , 6.98260E-002 
 1.73600E-009 , 6.69020E-002 
 1.76960E-009 , 6.63660E-002 
 1.82360E-009 , 6.62770E-002 
 1.89570E-009 , 6.62800E-002 
 2.00000E-009 , 6.62810E-002 
 2.00620E-009 , 6.00730E-002 
 2.01210E-009 , 5.05880E-002 
 2.03080E-009 , 6.43390E-003 
 2.05000E-009 ,-7.02140E-002 
 2.05780E-009 ,-8.75290E-002 
 2.06050E-009 ,-9.15430E-002 
 2.06900E-009 ,-9.09810E-002 
 2.08970E-009 ,-7.56110E-002 
 2.10590E-009 ,-6.98260E-002 
 2.13600E-009 ,-6.69020E-002 
 2.16960E-009 ,-6.63650E-002 
 2.22360E-009 ,-6.62770E-002 
